UNIXTIME,DATE,TIME,RADIATION,TEMPERATURE,PRESSURE,HUMIDITY,WINDDIRECTION,SPEED,TIMESUNRISE,TIMESUNSET
1475152225,09-29-2016,02:30:25,289.58,47.0,30.36,60.0,167.47,6.75,06:13:00,18:13:00
1475151921,09-29-2016,02:25:21,125.0,47.0,30.362,60.0,165.89,5.62,06:13:00,18:13:00
1475151621,09-29-2016,02:20:21,123.0,47.0,30.397,62.0,163.06,5.62,06:13:00,18:13:00
1475151323,09-29-2016,02:15:23,120.0,47.0,30.401,64.0,154.2,22.5,06:13:00,18:13:00
1475151020,09-29-2016,02:10:20,124.0,54.4,30.457,68.8,190.87,6.75,06:13:00,18:13:00
1475150724,09-29-2016,02:05:24,124.0,47.0,30.365,66.0,168.77,45.0,06:13:00,18:13:00
1475150430,09-29-2016,02:00:30,123.0,47.0,30.276,65.0,183.32,5.62,06:13:00,18:13:00
1475150124,09-29-2016,01:55:24,289.58,47.0,30.39,68.0,170.4,45.0,06:13:00,18:13:00
1475149823,09-29-2016,01:50:23,121.0,48.0,30.394,70.0,186.06,5.62,06:13:00,18:13:00
1475149524,09-29-2016,01:45:24,122.0,48.0,30.392,69.0,152.34,5.62,06:13:00,18:13:00
1475149218,09-29-2016,01:40:18,125.0,48.0,30.476,71.0,171.74,5.62,06:13:00,18:13:00
1475148921,09-29-2016,01:35:21,118.0,48.0,30.376,73.0,164.9,6.75,06:13:00,18:13:00
1475148621,09-29-2016,01:30:21,122.0,48.0,30.369,76.0,193.66,5.62,06:13:00,18:13:00
1475148320,09-29-2016,01:25:20,121.0,48.0,30.411,68.8,183.44,5.62,06:13:00,18:13:00
1475148023,09-29-2016,01:20:23,125.0,54.4,30.439,77.0,169.53,5.62,06:13:00,18:13:00
1475147720,09-29-2016,01:15:20,123.0,48.0,30.41,77.0,170.89,5.62,06:13:00,18:13:00
1475147426,09-29-2016,01:10:26,123.0,48.0,30.43,77.0,180.16,5.62,06:13:00,18:13:00
1475147119,09-29-2016,01:05:19,122.0,48.0,30.483,78.0,159.54,5.62,06:13:00,18:13:00
1475146824,09-29-2016,01:00:24,123.0,48.0,30.43,78.0,160.62,5.62,06:13:00,18:13:00
1475146525,09-29-2016,00:55:25,123.0,48.0,30.438,78.0,179.43,18.73,06:13:00,18:13:00
1475146229,09-29-2016,00:50:29,119.0,48.0,30.359,78.0,177.17,5.62,06:13:00,18:13:00
1475145924,09-29-2016,00:45:24,122.0,48.0,30.431,78.0,176.09,33.7,06:13:00,18:13:00
1475145619,09-29-2016,00:40:19,122.0,48.0,30.32,78.0,170.4,6.75,06:13:00,18:13:00
1475145321,09-29-2016,00:35:21,122.0,49.0,30.421,78.0,181.25,45.0,06:13:00,18:13:00
1475145022,09-29-2016,00:30:22,122.0,49.0,30.392,77.0,183.79,7.87,06:13:00,18:13:00
1475144724,09-29-2016,00:25:24,122.0,49.0,30.395,78.0,166.36,45.0,06:13:00,18:13:00
1475144425,09-29-2016,00:20:25,123.0,49.0,30.42280884353741,77.0,168.56,5.62,06:13:00,18:13:00
1475143823,09-29-2016,00:10:23,121.0,50.0,30.393,68.8,162.03,5.62,06:13:00,18:13:00
1475143520,09-29-2016,00:05:20,122.0,50.0,30.448,75.0,121.92,22.5,06:13:00,18:13:00
1475143231,09-29-2016,00:00:31,121.0,49.0,30.427,75.0,148.94,6.75,06:13:00,18:13:00
1475142921,09-28-2016,23:55:21,124.0,50.0,30.371,75.0,167.24,5.62,06:13:00,18:14:00
1475142624,09-28-2016,23:50:24,289.58,50.0,30.41,74.0,169.78,5.62,06:13:00,18:14:00
1475142331,09-28-2016,23:45:31,289.58,50.0,30.42280884353741,74.0,183.28,45.0,06:13:00,18:14:00
1475142021,09-28-2016,23:40:21,121.0,50.0,30.523,68.8,159.15,6.75,06:13:00,18:14:00
1475141721,09-28-2016,23:35:21,124.0,50.0,30.447,73.0,176.24,45.0,06:13:00,18:14:00
1475141424,09-28-2016,23:30:24,123.0,50.0,30.362,74.0,158.44,6.75,06:13:00,18:14:00
1475141121,09-28-2016,23:25:21,123.0,50.0,30.342,75.0,161.04,7.87,06:13:00,18:13:00
1475140823,09-28-2016,23:20:23,124.0,50.0,30.454,75.0,145.97,6.75,06:13:00,18:14:00
1475140520,09-28-2016,23:15:20,119.0,50.0,30.513,77.0,168.62,7.87,06:13:00,18:14:00
1475140223,09-28-2016,23:10:23,122.0,54.4,30.443,79.0,160.36,5.62,06:13:00,18:13:00
1475139921,09-28-2016,23:05:21,122.0,50.0,30.446,79.0,149.44,45.0,06:13:00,18:14:00
1475139625,09-28-2016,23:00:25,289.58,50.0,30.375,81.0,147.81,9.0,06:13:00,18:13:00
1475139320,09-28-2016,22:55:20,120.0,51.0,30.404,82.0,161.97,5.62,06:13:00,18:14:00
1475139024,09-28-2016,22:50:24,122.0,51.0,30.464,84.0,169.04,6.75,06:13:00,18:14:00
1475138722,09-28-2016,22:45:22,289.58,51.0,30.503,86.0,167.45,5.62,06:13:00,18:14:00
1475138419,09-28-2016,22:40:19,123.0,50.0,30.321,88.0,163.91,6.75,06:13:00,18:13:00
1475138123,09-28-2016,22:35:23,122.0,50.0,30.36,89.0,142.26,10.12,06:13:00,18:14:00
1475137825,09-28-2016,22:30:25,123.0,50.0,30.424,89.0,161.97,12.37,06:13:00,18:14:00
1475137527,09-28-2016,22:25:27,123.0,51.0,30.416,87.0,159.7,9.0,06:13:00,18:14:00
1475137221,09-28-2016,22:20:21,122.0,51.0,30.479,85.0,78.09,5.62,06:13:00,18:14:00
1475136920,09-28-2016,22:15:20,123.0,51.0,30.369,77.0,88.77,45.0,06:13:00,18:14:00
1475136625,09-28-2016,22:10:25,121.0,51.0,30.395,75.0,130.36,45.0,06:13:00,18:14:00
1475136321,09-28-2016,22:05:21,121.0,51.0,30.408,75.0,162.76,45.0,06:13:00,18:14:00
1475136020,09-28-2016,22:00:20,120.0,51.0,30.409,73.0,146.94,7.87,06:13:00,18:14:00
1475135720,09-28-2016,21:55:20,120.0,51.0,30.412,71.0,116.25,33.7,06:13:00,18:14:00
1475135428,09-28-2016,21:50:28,289.58,51.0,30.422,68.8,144.4,33.7,06:13:00,18:14:00
1475135122,09-28-2016,21:45:22,122.0,51.0,30.387,68.0,148.71,7.87,06:13:00,18:14:00
1475134821,09-28-2016,21:40:21,121.0,51.0,30.378,68.8,153.22,5.62,06:13:00,18:14:00
1475134524,09-28-2016,21:35:24,124.0,51.0,30.484,67.0,179.54,5.62,06:13:00,18:14:00
1475134230,09-28-2016,21:30:30,120.0,51.0,30.413,69.0,180.65,22.5,06:13:00,18:14:00
1475133921,09-28-2016,21:25:21,289.58,51.0,30.408,72.0,157.82,33.7,06:13:00,18:14:00
1475133623,09-28-2016,21:20:23,121.0,51.0,30.513,67.0,135.43,5.62,06:13:00,18:14:00
1475133328,09-28-2016,21:15:28,125.0,51.0,30.491,67.0,100.03,22.5,06:13:00,18:14:00
1475133020,09-28-2016,21:10:20,289.58,54.4,30.498,68.0,112.05,6.75,06:13:00,18:14:00
1475132720,09-28-2016,21:05:20,289.58,51.0,30.466,70.0,151.33,9.0,06:13:00,18:14:00
1475132426,09-28-2016,21:00:26,123.0,51.0,30.449,75.0,138.72,6.75,06:13:00,18:14:00
1475132118,09-28-2016,20:55:18,289.58,51.0,30.342,73.0,159.9,7.87,06:13:00,18:14:00
1475131821,09-28-2016,20:50:21,118.0,52.0,30.473,68.0,105.34,45.0,06:13:00,18:14:00
1475131520,09-28-2016,20:45:20,124.0,52.0,30.485,68.8,127.43,5.62,06:13:00,18:14:00
1475131219,09-28-2016,20:40:19,123.0,52.0,30.42280884353741,67.0,120.88,7.87,06:13:00,18:13:00
1475130918,09-28-2016,20:35:18,120.0,52.0,30.427,65.0,88.97,22.5,06:13:00,18:14:00
1475130622,09-28-2016,20:30:22,123.0,52.0,30.392,65.0,111.28,45.0,06:13:00,18:14:00
1475130324,09-28-2016,20:25:24,123.0,54.4,30.533,66.0,140.23,5.62,06:13:00,18:14:00
1475130029,09-28-2016,20:20:29,123.0,52.0,30.445,65.0,160.04,6.75,06:13:00,18:14:00
1475129724,09-28-2016,20:15:24,123.0,52.0,30.46,66.0,139.86,10.12,06:13:00,18:14:00
1475129419,09-28-2016,20:10:19,121.0,52.0,30.42280884353741,68.8,122.69,6.75,06:13:00,18:14:00
1475129122,09-28-2016,20:05:22,124.0,52.0,30.403,66.0,152.68,11.2,06:13:00,18:14:00
1475128822,09-28-2016,20:00:22,122.0,53.0,30.421,69.0,162.52,5.62,06:13:00,18:14:00
1475128521,09-28-2016,19:55:21,122.0,53.0,30.413,68.0,103.2,6.75,06:13:00,18:14:00
1475128218,09-28-2016,19:50:18,123.0,53.0,30.408,69.0,128.17,5.62,06:13:00,18:14:00
1475127924,09-28-2016,19:45:24,121.0,54.4,30.442,68.8,96.22,6.75,06:13:00,18:14:00
1475127624,09-28-2016,19:40:24,127.0,53.0,30.445,73.0,109.76,6.75,06:13:00,18:14:00
1475127327,09-28-2016,19:35:27,124.0,53.0,30.365,70.0,97.28,6.75,06:13:00,18:14:00
1475127022,09-28-2016,19:30:22,120.0,54.4,30.395,71.0,189.66,11.2,06:13:00,18:14:00
1475126722,09-28-2016,19:25:22,124.0,53.0,30.281,68.8,119.71,18.73,06:13:00,18:13:00
1475126422,09-28-2016,19:20:22,120.0,53.0,30.34,68.8,116.54,45.0,06:13:00,18:14:00
1475126119,09-28-2016,19:15:19,125.0,52.0,30.529,77.0,144.9,45.0,06:13:00,18:14:00
1475125832,09-28-2016,19:10:32,289.58,52.0,30.396,82.0,137.32,6.75,06:13:00,18:14:00
1475125522,09-28-2016,19:05:22,120.0,52.0,30.417,88.0,73.0,33.7,06:13:00,18:14:00
1475125226,09-28-2016,19:00:26,289.58,52.0,30.332,68.8,118.46,45.0,06:13:00,18:13:00
1475124919,09-28-2016,18:55:19,289.58,53.0,30.431,93.0,89.91,11.2,06:13:00,18:14:00
1475124619,09-28-2016,18:50:19,125.0,53.0,30.322,91.0,76.58,5.62,06:13:00,18:14:00
1475124321,09-28-2016,18:45:21,123.0,52.0,30.316,93.0,68.07,22.5,06:13:00,18:14:00
1475124024,09-28-2016,18:40:24,124.0,52.0,30.482,94.0,105.92,22.5,06:13:00,18:14:00
1475123718,09-28-2016,18:35:18,123.0,52.0,30.335,94.0,128.5,45.0,06:13:00,18:14:00
1475123428,09-28-2016,18:30:28,127.0,53.0,30.354,94.0,75.55,22.5,06:13:00,18:14:00
1475123123,09-28-2016,18:25:23,143.0,53.0,30.401,93.0,89.11,33.7,06:13:00,18:14:00
1475122818,09-28-2016,18:20:18,259.0,53.0,30.336,92.0,61.7,45.0,06:13:00,18:14:00
1475122520,09-28-2016,18:15:20,450.0,54.4,30.376,91.0,15.53,45.0,06:13:00,18:14:00
1475122221,09-28-2016,18:10:21,636.0,55.0,30.447,89.0,42.14,33.7,06:13:00,18:14:00
1475121918,09-28-2016,18:05:18,983.0,55.0,30.42,86.0,25.85,33.7,06:13:00,18:14:00
1475121619,09-28-2016,18:00:19,138.1,56.0,30.421,81.0,70.97,18.73,06:13:00,18:14:00
1475121323,09-28-2016,17:55:23,241.3,56.0,30.381,82.0,71.25,11.2,06:13:00,18:14:00
1475121023,09-28-2016,17:50:23,321.4,56.0,30.339,83.0,58.36,22.5,06:13:00,18:14:00
1475120724,09-28-2016,17:45:24,289.58,56.0,30.422,82.0,6.05,45.0,06:13:00,18:14:00
1475120444,09-28-2016,17:40:44,610.0,57.0,30.421,82.0,1.1,10.0,06:13:00,18:14:00
1475120123,09-28-2016,17:35:23,289.58,57.0,30.303,82.0,6.02,11.2,06:13:00,18:14:00
1475119825,09-28-2016,17:30:25,104.74,58.0,30.355,81.0,75.85,45.0,06:13:00,18:14:00
1475119532,09-28-2016,17:25:32,128.94,58.0,30.379,75.0,60.74,45.0,06:13:00,18:14:00
1475119221,09-28-2016,17:20:21,154.49,58.0,30.439,75.0,90.92,33.7,06:13:00,18:14:00
1475118921,09-28-2016,17:15:21,181.97,57.0,30.416,75.0,84.96,7.87,06:13:00,18:14:00
1475118620,09-28-2016,17:10:20,210.59,54.4,30.315,74.0,90.66,5.62,06:13:00,18:14:00
1475118320,09-28-2016,17:05:20,238.19,58.0,30.436,79.0,83.12,45.0,06:13:00,18:14:00
1475118024,09-28-2016,17:00:24,289.58,58.0,30.345,80.0,31.83,45.0,06:13:00,18:14:00
1475117724,09-28-2016,16:55:24,297.07,58.0,30.379,68.8,73.56,45.0,06:13:00,18:14:00
1475117421,09-28-2016,16:50:21,314.43,58.0,30.402,68.8,52.53,5.62,06:13:00,18:14:00
1475117121,09-28-2016,16:45:21,341.61,58.0,30.363,77.0,354.71,45.0,06:13:00,18:14:00
1475116821,09-28-2016,16:40:21,406.32,59.0,30.362,78.0,25.13,9.0,06:13:00,18:14:00
1475116523,09-28-2016,16:35:23,378.69,54.4,30.343,73.0,12.59,10.12,06:13:00,18:14:00
1475116221,09-28-2016,16:30:21,398.82,59.0,30.388,75.0,44.49,6.75,06:13:00,18:14:00
1475115925,09-28-2016,16:25:25,417.96,59.0,30.408,76.0,27.26,5.62,06:13:00,18:14:00
1475115622,09-28-2016,16:20:22,444.47,59.0,30.366,75.0,35.79,45.0,06:13:00,18:14:00
1475115321,09-28-2016,16:15:21,462.34,59.0,30.309,68.8,43.49,7.87,06:13:00,18:13:00
1475115020,09-28-2016,16:10:20,479.26,59.0,30.319,72.0,54.85,5.62,06:13:00,18:13:00
1475114719,09-28-2016,16:05:19,502.5,60.0,30.337,68.0,38.26,5.62,06:13:00,18:14:00
1475114418,09-28-2016,16:00:18,521.83,60.0,30.348,71.0,39.37,10.12,06:13:00,18:14:00
1475114123,09-28-2016,15:55:23,539.84,61.0,30.355,68.8,38.24,45.0,06:13:00,18:14:00
1475113820,09-28-2016,15:50:20,563.11,61.0,30.326,63.0,29.55,7.87,06:13:00,18:14:00
1475113519,09-28-2016,15:45:19,580.41,61.0,30.352,65.0,99.56,22.5,06:13:00,18:14:00
1475113220,09-28-2016,15:40:20,601.63,61.0,30.34,60.0,7.47,7.87,06:13:00,18:14:00
1475112922,09-28-2016,15:35:22,618.37,61.0,30.365,62.0,40.57,6.75,06:13:00,18:14:00
1475112619,09-28-2016,15:30:19,289.58,61.0,30.38,63.0,19.62,5.62,06:13:00,18:14:00
1475112325,09-28-2016,15:25:25,657.19,61.0,30.339,62.0,57.08,6.75,06:13:00,18:14:00
1475112022,09-28-2016,15:20:22,675.59,61.0,30.385,60.0,54.92,18.73,06:13:00,18:13:00
1475111723,09-28-2016,15:15:23,691.73,61.0,30.375,68.0,27.95,33.7,06:13:00,18:14:00
1475111119,09-28-2016,15:05:19,725.71,61.0,30.416,60.0,73.08,5.62,06:13:00,18:14:00
1475110827,09-28-2016,15:00:27,738.91,62.0,30.368,63.0,37.92,5.62,06:13:00,18:14:00
1475110532,09-28-2016,14:55:32,755.95,62.0,30.305,64.0,18.1,45.0,06:13:00,18:14:00
1475110219,09-28-2016,14:50:19,289.58,62.0,30.337,68.8,59.21,45.0,06:13:00,18:14:00
1475109919,09-28-2016,14:45:19,780.58,62.0,30.353,68.8,81.98,6.75,06:13:00,18:14:00
1475109624,09-28-2016,14:40:24,798.77,62.0,30.382,56.0,12.69,45.0,06:13:00,18:14:00
1475109323,09-28-2016,14:35:23,812.82,62.0,30.378,57.0,340.34,7.87,06:13:00,18:14:00
1475109021,09-28-2016,14:30:21,825.33,62.0,30.362,59.0,21.61,7.87,06:13:00,18:14:00
1475108718,09-28-2016,14:25:18,84.26,62.0,30.465,60.0,23.3,18.73,06:13:00,18:14:00
1475108419,09-28-2016,14:20:19,85.18,63.0,30.333,60.0,28.66,11.25,06:13:00,18:14:00
1475108118,09-28-2016,14:15:18,289.58,63.0,30.287,59.0,51.58,7.87,06:13:00,18:14:00
1475107827,09-28-2016,14:10:27,88.21,62.0,30.445,58.0,137.12,5.62,06:13:00,18:14:00
1475107522,09-28-2016,14:05:22,893.68,63.0,30.454,68.8,23.91,12.37,06:13:00,18:14:00
1475107220,09-28-2016,14:00:20,904.81,63.0,30.303,59.0,49.07,11.25,06:13:00,18:14:00
1475106921,09-28-2016,13:55:21,914.27,63.0,30.339,57.0,8.87,5.62,06:13:00,18:14:00
1475106626,09-28-2016,13:50:26,925.33,63.0,30.314,61.0,68.21,7.87,06:13:00,18:13:00
1475106320,09-28-2016,13:45:20,934.09,62.0,30.425,59.0,269.81,45.0,06:13:00,18:14:00
1475106021,09-28-2016,13:40:21,289.58,63.0,30.466,57.0,36.16,6.75,06:13:00,18:14:00
1475105720,09-28-2016,13:35:20,951.22,63.0,30.348,59.0,51.28,9.0,06:13:00,18:14:00
1475105422,09-28-2016,13:30:22,962.51,63.0,30.246,68.8,96.24,9.0,06:13:00,18:14:00
1475105119,09-28-2016,13:25:19,969.73,64.0,30.29,58.0,35.49,13.5,06:13:00,18:14:00
1475104823,09-28-2016,13:20:23,979.64,64.0,30.411,54.0,15.16,6.75,06:13:00,18:14:00
1475104521,09-28-2016,13:15:21,987.88,54.4,30.457,55.0,23.95,5.62,06:13:00,18:14:00
1475104222,09-28-2016,13:10:22,995.36,64.0,30.457,55.0,12.8,33.7,06:13:00,18:14:00
1475103922,09-28-2016,13:05:22,10.01,63.0,30.419,55.0,39.99,5.62,06:13:00,18:14:00
1475103629,09-28-2016,13:00:29,10.08,63.0,30.42280884353741,53.0,32.01,6.75,06:13:00,18:14:00
1475103319,09-28-2016,12:55:19,10.1,63.0,30.415,56.0,55.92,13.5,06:13:00,18:14:00
1475103023,09-28-2016,12:50:23,10.13,63.0,30.43,55.0,17.42,6.75,06:13:00,18:14:00
1475102723,09-28-2016,12:45:23,10.14,54.4,30.377,55.0,84.77,6.75,06:13:00,18:14:00
1475102419,09-28-2016,12:40:19,10.19,64.0,30.513,53.0,30.74,11.25,06:13:00,18:14:00
1475102119,09-28-2016,12:35:19,10.21,64.0,30.359,53.0,33.64,10.12,06:13:00,18:14:00
1475101823,09-28-2016,12:30:23,10.26,64.0,30.374,68.8,26.38,13.5,06:13:00,18:14:00
1475101524,09-28-2016,12:25:24,10.26,63.0,30.383,68.8,57.98,6.75,06:13:00,18:14:00
1475101219,09-28-2016,12:20:19,10.29,63.0,30.364,51.0,359.93,45.0,06:13:00,18:14:00
1475100919,09-28-2016,12:15:19,10.26,63.0,30.387,68.8,35.44,7.87,06:13:00,18:14:00
1475100624,09-28-2016,12:10:24,10.26,63.0,30.417,68.8,6.47,5.62,06:13:00,18:14:00
1475100025,09-28-2016,12:00:25,10.27,63.0,30.291,56.0,359.93,7.87,06:13:00,18:14:00
1475099724,09-28-2016,11:55:24,10.21,64.0,30.394,53.0,355.12,12.37,06:13:00,18:14:00
1475099422,09-28-2016,11:50:22,289.58,64.0,30.458,51.0,54.4,5.62,06:13:00,18:14:00
1475099120,09-28-2016,11:45:20,10.18,64.0,30.31,52.0,14.61,5.62,06:13:00,18:14:00
1475098820,09-28-2016,11:40:20,10.18,64.0,30.407,52.0,36.19,45.0,06:13:00,18:13:00
1475098525,09-28-2016,11:35:25,10.14,64.0,30.426,51.0,37.32,10.12,06:13:00,18:14:00
1475098222,09-28-2016,11:30:22,10.09,64.0,30.421,51.0,31.73,10.12,06:13:00,18:14:00
1475097927,09-28-2016,11:25:27,10.03,64.0,30.41,50.0,359.92,5.62,06:13:00,18:14:00
1475097622,09-28-2016,11:20:22,999.55,64.0,30.374,68.8,31.56,10.12,06:13:00,18:14:00
1475097323,09-28-2016,11:15:23,289.58,64.0,30.355,51.0,31.75,7.87,06:13:00,18:14:00
1475097019,09-28-2016,11:10:19,983.03,64.0,30.419,50.0,27.02,12.37,06:13:00,18:14:00
1475096718,09-28-2016,11:05:18,979.47,64.0,30.365,51.0,19.9,10.12,06:13:00,18:14:00
1475096423,09-28-2016,11:00:23,971.99,64.0,30.363,52.0,37.54,18.73,06:13:00,18:14:00
1475096118,09-28-2016,10:55:18,963.55,64.0,30.437,53.0,1.2,5.62,06:13:00,18:14:00
1475095819,09-28-2016,10:50:19,954.68,64.0,30.46,53.0,170.18,5.62,06:13:00,18:14:00
1475095519,09-28-2016,10:45:19,945.02,63.0,30.433,68.8,31.49,11.25,06:13:00,18:14:00
1475095220,09-28-2016,10:40:20,289.58,64.0,30.39,51.0,32.77,7.87,06:13:00,18:14:00
1475094919,09-28-2016,10:35:19,927.39,54.4,30.351,68.8,30.44,7.87,06:13:00,18:14:00
1475094620,09-28-2016,10:30:20,917.65,64.0,30.485,52.0,31.26,7.87,06:13:00,18:14:00
1475094319,09-28-2016,10:25:19,907.2,64.0,30.377,50.0,53.87,5.62,06:13:00,18:14:00
1475094024,09-28-2016,10:20:24,289.58,63.0,30.364,68.8,46.26,22.5,06:13:00,18:14:00
1475093722,09-28-2016,10:15:22,883.59,63.0,30.449,52.0,9.55,45.0,06:13:00,18:14:00
1475093420,09-28-2016,10:10:20,871.54,62.0,30.535,53.0,76.78,45.0,06:13:00,18:14:00
1475093123,09-28-2016,10:05:23,860.3,62.0,30.4,52.0,11.51,7.87,06:13:00,18:14:00
1475092819,09-28-2016,10:00:19,844.12,63.0,30.45,52.0,50.15,6.75,06:13:00,18:14:00
1475092522,09-28-2016,09:55:22,831.86,62.0,30.502,52.0,139.5,18.73,06:13:00,18:13:00
1475092220,09-28-2016,09:50:20,818.22,62.0,30.442,54.0,26.02,5.62,06:13:00,18:13:00
1475091924,09-28-2016,09:45:24,805.71,62.0,30.475,54.0,352.03,45.0,06:13:00,18:14:00
1475091622,09-28-2016,09:40:22,792.03,62.0,30.453,54.0,339.78,22.5,06:13:00,18:14:00
1475091322,09-28-2016,09:35:22,776.64,62.0,30.441,54.0,61.32,18.73,06:13:00,18:14:00
1475091020,09-28-2016,09:30:20,761.38,62.0,30.356,54.0,71.19,6.75,06:13:00,18:13:00
1475090722,09-28-2016,09:25:22,744.78,62.0,30.42280884353741,68.8,35.49,22.5,06:13:00,18:14:00
1475090421,09-28-2016,09:20:21,730.74,62.0,30.451,68.8,32.29,45.0,06:13:00,18:14:00
1475090123,09-28-2016,09:15:23,713.44,62.0,30.599,68.8,64.24,6.75,06:13:00,18:14:00
1475089824,09-28-2016,09:10:24,694.68,62.0,30.454,52.0,12.6,33.7,06:13:00,18:14:00
1475089525,09-28-2016,09:05:25,679.66,62.0,30.443,54.0,36.2,45.0,06:13:00,18:14:00
1475089221,09-28-2016,09:00:21,662.26,61.0,30.387,55.0,359.92,5.62,06:13:00,18:14:00
1475088923,09-28-2016,08:55:23,642.27,61.0,30.465,68.8,33.73,9.0,06:13:00,18:14:00
1475088620,09-28-2016,08:50:20,289.58,54.4,30.481,56.0,55.33,45.0,06:13:00,18:13:00
1475088323,09-28-2016,08:45:23,605.51,61.0,30.361,56.0,72.33,5.62,06:13:00,18:14:00
1475088022,09-28-2016,08:40:22,587.31,61.0,30.439,57.0,55.57,6.75,06:13:00,18:14:00
1475087720,09-28-2016,08:35:20,567.0,60.0,30.405,68.8,109.91,45.0,06:13:00,18:14:00
1475087418,09-28-2016,08:30:18,547.21,60.0,30.469,58.0,104.5,33.7,06:13:00,18:14:00
1475087125,09-28-2016,08:25:25,525.23,54.4,30.401,59.0,42.17,7.87,06:13:00,18:14:00
1475086822,09-28-2016,08:20:22,506.22,60.0,30.442,60.0,74.08,5.62,06:13:00,18:14:00
1475086522,09-28-2016,08:15:22,484.69,60.0,30.453,61.0,97.72,33.7,06:13:00,18:14:00
1475086223,09-28-2016,08:10:23,289.58,59.0,30.407,63.0,70.01,11.2,06:13:00,18:14:00
1475085920,09-28-2016,08:05:20,44.69,59.0,30.312,62.0,55.89,6.75,06:13:00,18:14:00
1475085620,09-28-2016,08:00:20,426.1,59.0,30.348,64.0,80.52,33.7,06:13:00,18:13:00
1475085326,09-28-2016,07:55:26,289.58,58.0,30.363,66.0,114.91,22.5,06:13:00,18:14:00
1475085024,09-28-2016,07:50:24,384.0,58.0,30.42280884353741,68.0,105.99,33.7,06:13:00,18:14:00
1475084721,09-28-2016,07:45:21,362.68,57.0,30.418,70.0,16.41,45.0,06:13:00,18:14:00
1475084419,09-28-2016,07:40:19,340.39,56.0,30.389,74.0,122.53,22.5,06:13:00,18:14:00
1475084118,09-28-2016,07:35:18,289.58,54.0,30.419,78.0,114.74,33.7,06:13:00,18:14:00
1475083824,09-28-2016,07:30:24,295.67,53.0,30.458,80.0,141.69,5.62,06:13:00,18:13:00
1475083518,09-28-2016,07:25:18,269.87,52.0,30.389,68.8,162.19,45.0,06:13:00,18:14:00
1475083221,09-28-2016,07:20:21,242.36,51.0,30.412,83.0,156.29,5.62,06:13:00,18:14:00
1475082919,09-28-2016,07:15:19,214.39,50.0,30.305,85.0,150.1,45.0,06:13:00,18:14:00
1475082622,09-28-2016,07:10:22,160.24,49.0,30.371,86.0,169.42,5.62,06:13:00,18:14:00
1475082324,09-28-2016,07:05:24,289.58,48.0,30.379,86.0,168.51,5.62,06:13:00,18:13:00
1475082019,09-28-2016,07:00:19,219.8,48.0,30.405,87.0,155.47,5.62,06:13:00,18:14:00
1475081718,09-28-2016,06:55:18,209.3,47.0,30.307,87.0,171.38,5.62,06:13:00,18:14:00
1475081424,09-28-2016,06:50:24,198.2,47.0,30.395,87.0,185.45,6.75,06:13:00,18:14:00
1475081121,09-28-2016,06:45:21,186.5,47.0,30.372,87.0,172.69,7.87,06:13:00,18:14:00
1475080820,09-28-2016,06:40:20,172.1,46.0,30.42,87.0,195.59,6.75,06:13:00,18:14:00
1475080520,09-28-2016,06:35:20,156.5,46.0,30.374,87.0,189.89,6.75,06:13:00,18:14:00
1475080222,09-28-2016,06:30:22,289.58,46.0,30.376,87.0,192.26,5.62,06:13:00,18:14:00
1475079919,09-28-2016,06:25:19,118.7,54.4,30.4,87.0,189.68,7.87,06:13:00,18:14:00
1475079621,09-28-2016,06:20:21,969.0,46.0,30.394,86.0,189.87,7.87,06:13:00,18:14:00
1475079321,09-28-2016,06:15:21,727.0,46.0,30.321,86.0,185.96,18.73,06:13:00,18:14:00
1475079024,09-28-2016,06:10:24,517.0,46.0,30.347,86.0,187.6,6.75,06:13:00,18:14:00
1475078721,09-28-2016,06:05:21,305.0,46.0,30.35,85.0,187.14,6.75,06:13:00,18:14:00
1475078422,09-28-2016,06:00:22,169.0,46.0,30.374,85.0,185.37,6.75,06:13:00,18:14:00
1475077819,09-28-2016,05:50:19,120.0,46.0,30.409,84.0,188.5,7.87,06:13:00,18:14:00
1475077526,09-28-2016,05:45:26,122.0,46.0,30.398,84.0,189.81,7.87,06:13:00,18:14:00
1475077221,09-28-2016,05:40:21,121.0,54.4,30.362,84.0,190.4,7.87,06:13:00,18:14:00
1475076921,09-28-2016,05:35:21,120.0,46.0,30.303,84.0,186.28,9.0,06:13:00,18:14:00
1475076621,09-28-2016,05:30:21,121.0,46.0,30.38,84.0,184.25,9.0,06:13:00,18:14:00
1475076320,09-28-2016,05:25:20,124.0,46.0,30.355,84.0,196.6,7.87,06:13:00,18:14:00
1475076020,09-28-2016,05:20:20,289.58,46.0,30.355,84.0,188.73,7.87,06:13:00,18:14:00
1475075721,09-28-2016,05:15:21,120.0,46.0,30.414,85.0,187.27,9.0,06:13:00,18:14:00
1475075421,09-28-2016,05:10:21,122.0,46.0,30.307,85.0,191.32,9.0,06:13:00,18:14:00
1475075121,09-28-2016,05:05:21,123.0,46.0,30.466,85.0,187.04,5.62,06:13:00,18:14:00
1475074821,09-28-2016,05:00:21,122.0,46.0,30.296,84.0,189.8,5.62,06:13:00,18:14:00
1475074521,09-28-2016,04:55:21,120.0,46.0,30.337,84.0,175.22,5.62,06:13:00,18:14:00
1475074222,09-28-2016,04:50:22,123.0,46.0,30.333,84.0,189.17,6.75,06:13:00,18:14:00
