UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1475155523,2016-09-29,03:25:23,1.21,46.0,30.275408853717565,56.0,159.97,6.75,06:13:00,18:13:00
1475155223,09-29-2016,03:20:23,1.18,47.0,30.328572629235737,57.0,170.61,4.5,06:13:00,18:13:00
1475154922,2016-09-29,03:15:22,1.24,47.0,30.36582914063233,,171.98,3.37,06:13:00,18:13:00
1475154624,29/09/2016,03:10:24,1.22,47.0,30.27513522834065,58.0,177.67,6.75,06:13:00,18:13:00
1475154319,29/09/2016,03:05:19,,47.0,30.410217696538254,58.0,165.64,5.62,06:13:00,18:13:00
1475154019,09-29-2016,03:00:19,,47.0,30.326783440441417,58.0,181.39,4.5,06:13:00,18:13:00
1475153725,29/09/2016,02:55:25,1.18,,30.323020776829793,58.0,156.71,3.37,06:13:00,18:13:00
1475153425,29/09/2016,02:50:25,1.24,47.0,30.437998677577237,,156.31,7.87,06:13:00,18:13:00
1475153123,09-29-2016,02:45:23,1.19,47.0,30.3468187940788,59.0,168.46,4.5,06:13:00,18:13:00
1475152823,09-29-2016,02:40:23,1.2,47.0,30.31653583541751,59.0,172.8,5.62,06:13:00,18:13:00
1475152522,2016-09-29,02:35:22,1.24,47.0,30.252893295737863,60.0,158.68,5.62,06:13:00,18:13:00
1475152225,09-29-2016,02:30:25,,47.0,30.360061145499962,60.0,167.47,6.75,06:13:00,18:13:00
1475151921,09-29-2016,02:25:21,1.25,47.0,30.362487041490567,60.0,165.89,5.62,06:13:00,18:13:00
1475151621,29/09/2016,02:20:21,1.23,47.0,30.397057371579802,62.0,163.06,5.62,06:13:00,18:13:00
1475151323,2016-09-29,02:15:23,1.2,47.0,30.400555760164544,64.0,154.2,2.25,06:13:00,18:13:00
1475151020,2016-09-29,02:10:20,1.24,,30.456772117546443,,190.87,6.75,06:13:00,18:13:00
1475150724,29/09/2016,02:05:24,12.4,47.0,30.36520173643793,66.0,168.77,4.5,06:13:00,18:13:00
1475150430,2016-09-29,02:00:30,1.23,47.0,30.27630920890326,65.0,183.32,5.62,06:13:00,18:13:00
1475150124,2016-09-29,01:55:24,,47.0,30.39025042422124,68.0,170.4,4.5,06:13:00,18:13:00
1475149823,29/09/2016,01:50:23,1.21,48.0,30.39367446992096,70.0,186.06,5.62,06:13:00,18:13:00
1475149524,09-29-2016,01:45:24,1.22,48.0,30.391948828979714,69.0,152.34,5.62,06:13:00,18:13:00
1475149218,09-29-2016,01:40:18,1.25,48.0,30.476159825715147,71.0,171.74,5.62,06:13:00,18:13:00
1475148921,29/09/2016,01:35:21,1.18,48.0,30.376162649341587,73.0,164.9,6.75,06:13:00,18:13:00
1475148621,2016-09-29,01:30:21,1.22,48.0,30.368817151952683,760.0,193.66,5.62,06:13:00,18:13:00
1475148320,29/09/2016,01:25:20,1.21,48.0,30.410595999015797,,183.44,5.62,06:13:00,18:13:00
1475148023,29/09/2016,01:20:23,1.25,,30.43924426670825,77.0,169.53,5.62,06:13:00,18:13:00
1475147720,29/09/2016,01:15:20,1.23,48.0,30.410284053965764,770.0,170.89,5.62,06:13:00,18:13:00
1475147426,2016-09-29,01:10:26,1.23,48.0,30.429678909443254,77.0,180.16,5.62,06:13:00,18:13:00
1475147119,09-29-2016,01:05:19,1.22,48.0,30.48274737464837,78.0,159.54,5.62,06:13:00,18:13:00
1475146824,09-29-2016,01:00:24,1.23,48.0,30.42959017931533,78.0,160.62,5.62,06:13:00,18:13:00
1475146525,2016-09-29,00:55:25,1.23,48.0,30.43755356351059,78.0,179.43,,06:13:00,18:13:00
1475146229,09-29-2016,00:50:29,1.19,48.0,30.359248054729665,78.0,177.17,5.62,06:13:00,18:13:00
1475145924,29/09/2016,00:45:24,1.22,48.0,30.43055488875904,78.0,176.09,3.37,06:13:00,18:13:00
1475145619,09-29-2016,00:40:19,1.22,48.0,30.31991728603074,78.0,170.4,6.75,06:13:00,18:13:00
1475145321,2016-09-29,00:35:21,1.22,49.0,30.421067188791714,78.0,181.25,4.5,06:13:00,18:13:00
1475145022,2016-09-29,00:30:22,1.22,490.0,30.39176123556451,77.0,183.79,7.87,06:13:00,18:13:00
1475144724,29/09/2016,00:25:24,1.22,49.0,30.39459492309727,78.0,166.36,4.5,06:13:00,18:13:00
1475144425,09-29-2016,00:20:25,1.23,49.0,,77.0,168.56,5.62,06:13:00,18:13:00
1475143823,2016-09-29,00:10:23,1.21,50.0,30.393330223652324,,162.03,5.62,06:13:00,18:13:00
1475143520,29/09/2016,00:05:20,1.22,50.0,30.448188284434828,75.0,121.92,2.25,06:13:00,18:13:00
1475143231,09-29-2016,00:00:31,1.21,49.0,30.427295932917293,75.0,148.94,6.75,06:13:00,18:13:00
1475142921,09-28-2016,23:55:21,1.24,50.0,30.37067500614354,75.0,167.24,5.62,06:13:00,18:14:00
1475142624,28/09/2016,23:50:24,,50.0,30.410239003244623,74.0,169.78,5.62,06:13:00,18:14:00
1475142331,09-28-2016,23:45:31,,50.0,,74.0,183.28,4.5,06:13:00,18:14:00
1475142021,28/09/2016,23:40:21,1.21,50.0,30.522590441528646,,159.15,6.75,06:13:00,18:14:00
1475141721,28/09/2016,23:35:21,1.24,50.0,30.446946690617878,73.0,176.24,4.5,06:13:00,18:14:00
1475141424,09-28-2016,23:30:24,1.23,500.0,30.362393704534895,74.0,158.44,6.75,06:13:00,18:14:00
1475141121,09-28-2016,23:25:21,1.23,50.0,30.342482998837625,75.0,161.04,7.87,06:13:00,18:13:00
1475140823,2016-09-28,23:20:23,1.24,50.0,30.4542182450149,75.0,145.97,6.75,06:13:00,18:14:00
1475140520,28/09/2016,23:15:20,1.19,50.0,30.512767490995653,77.0,168.62,7.87,06:13:00,18:14:00
1475140223,28/09/2016,23:10:23,1.22,,30.443209982896676,79.0,160.36,5.62,06:13:00,18:13:00
1475139921,09-28-2016,23:05:21,12.2,50.0,30.44640521262607,79.0,149.44,4.5,06:13:00,18:14:00
1475139625,09-28-2016,23:00:25,,50.0,30.375402735777943,81.0,147.81,9.0,06:13:00,18:13:00
1475139320,28/09/2016,22:55:20,1.2,51.0,30.40361214208847,82.0,161.97,5.62,06:13:00,18:14:00
1475139024,28/09/2016,22:50:24,1.22,51.0,30.464189413989494,84.0,169.04,6.75,06:13:00,18:14:00
1475138722,09-28-2016,22:45:22,,51.0,30.50250972418285,86.0,167.45,5.62,06:13:00,18:14:00
1475138419,28/09/2016,22:40:19,1.23,500.0,30.320984339526017,88.0,163.91,6.75,06:13:00,18:13:00
1475138123,28/09/2016,22:35:23,1.22,50.0,30.35968377912712,89.0,142.26,10.12,06:13:00,18:14:00
1475137825,09-28-2016,22:30:25,1.23,50.0,30.424259077754567,89.0,161.97,12.37,06:13:00,18:14:00
1475137527,28/09/2016,22:25:27,1.23,51.0,30.416202884815554,87.0,159.7,9.0,06:13:00,18:14:00
1475137221,09-28-2016,22:20:21,1.22,51.0,30.479228127201544,85.0,78.09,5.62,06:13:00,18:14:00
1475136920,2016-09-28,22:15:20,1.23,51.0,30.368675416520375,77.0,88.77,4.5,06:13:00,18:14:00
1475136625,09-28-2016,22:10:25,1.21,51.0,30.395388824632246,75.0,130.36,4.5,06:13:00,18:14:00
1475136321,28/09/2016,22:05:21,1.21,51.0,30.407810663417916,75.0,162.76,4.5,06:13:00,18:14:00
1475136020,2016-09-28,22:00:20,1.2,51.0,30.408663340274288,73.0,146.94,7.87,06:13:00,18:14:00
1475135720,09-28-2016,21:55:20,1.2,51.0,30.41193447655473,71.0,116.25,3.37,06:13:00,18:14:00
1475135428,09-28-2016,21:50:28,,51.0,30.421597551924968,,144.4,3.37,06:13:00,18:14:00
1475135122,28/09/2016,21:45:22,1.22,510.0,30.38681872211089,68.0,148.71,7.87,06:13:00,18:14:00
1475134821,28/09/2016,21:40:21,1.21,51.0,30.377574181990703,,153.22,5.62,06:13:00,18:14:00
1475134524,09-28-2016,21:35:24,1.24,51.0,30.484438737237653,67.0,179.54,5.62,06:13:00,18:14:00
1475134230,2016-09-28,21:30:30,1.2,51.0,30.41297381811002,69.0,180.65,2.25,06:13:00,18:14:00
1475133921,28/09/2016,21:25:21,,51.0,30.408260979166286,72.0,157.82,3.37,06:13:00,18:14:00
1475133623,09-28-2016,21:20:23,1.21,51.0,30.51333621938607,67.0,135.43,5.62,06:13:00,18:14:00
1475133328,28/09/2016,21:15:28,1.25,51.0,30.491226706699372,67.0,100.03,2.25,06:13:00,18:14:00
1475133020,09-28-2016,21:10:20,,,30.497535422285612,68.0,112.05,6.75,06:13:00,18:14:00
1475132720,28/09/2016,21:05:20,,51.0,30.4659742777394,70.0,151.33,9.0,06:13:00,18:14:00
1475132426,2016-09-28,21:00:26,1.23,51.0,30.448663593577418,75.0,138.72,6.75,06:13:00,18:14:00
1475132118,2016-09-28,20:55:18,,51.0,30.341941985599735,73.0,159.9,7.87,06:13:00,18:14:00
1475131821,2016-09-28,20:50:21,1.18,52.0,30.47281367743662,68.0,105.34,4.5,06:13:00,18:14:00
1475131520,2016-09-28,20:45:20,12.4,52.0,30.484755067206187,,127.43,5.62,06:13:00,18:14:00
1475131219,09-28-2016,20:40:19,1.23,52.0,,67.0,120.88,7.87,06:13:00,18:13:00
1475130918,2016-09-28,20:35:18,1.2,52.0,30.42669304256291,65.0,88.97,2.25,06:13:00,18:14:00
1475130622,09-28-2016,20:30:22,1.23,520.0,30.39201150988212,65.0,111.28,4.5,06:13:00,18:14:00
1475130324,2016-09-28,20:25:24,1.23,,30.533425280674255,66.0,140.23,5.62,06:13:00,18:14:00
1475130029,09-28-2016,20:20:29,1.23,52.0,30.445023553370856,65.0,160.04,6.75,06:13:00,18:14:00
1475129724,2016-09-28,20:15:24,1.23,52.0,30.460315911968184,66.0,139.86,10.12,06:13:00,18:14:00
1475129419,28/09/2016,20:10:19,1.21,52.0,,,122.69,6.75,06:13:00,18:14:00
1475129122,09-28-2016,20:05:22,1.24,52.0,30.402971893464862,66.0,152.68,1.12,06:13:00,18:14:00
1475128822,09-28-2016,20:00:22,1.22,53.0,30.421403677285035,69.0,162.52,5.62,06:13:00,18:14:00
1475128521,09-28-2016,19:55:21,1.22,53.0,30.41342521372144,68.0,103.2,6.75,06:13:00,18:14:00
1475128218,2016-09-28,19:50:18,1.23,53.0,30.40826128122726,69.0,128.17,5.62,06:13:00,18:14:00
1475127924,09-28-2016,19:45:24,1.21,,30.44226349799326,,96.22,6.75,06:13:00,18:14:00
1475127624,09-28-2016,19:40:24,1.27,53.0,30.44531788529027,73.0,109.76,6.75,06:13:00,18:14:00
1475127327,28/09/2016,19:35:27,1.24,53.0,30.36506702393131,70.0,97.28,6.75,06:13:00,18:14:00
1475127022,09-28-2016,19:30:22,1.2,,30.395196436607616,71.0,189.66,1.12,06:13:00,18:14:00
1475126722,2016-09-28,19:25:22,1.24,53.0,30.281078889916152,,119.71,,06:13:00,18:13:00
1475126422,09-28-2016,19:20:22,1.2,53.0,30.34004458783985,,116.54,4.5,06:13:00,18:14:00
1475126119,09-28-2016,19:15:19,1.25,52.0,30.528658272671294,77.0,144.9,4.5,06:13:00,18:14:00
1475125832,2016-09-28,19:10:32,,52.0,30.39609802928746,82.0,137.32,6.75,06:13:00,18:14:00
1475125522,2016-09-28,19:05:22,1.2,52.0,30.417163372377672,88.0,73.0,3.37,06:13:00,18:14:00
1475125226,09-28-2016,19:00:26,,52.0,30.331536934221187,,118.46,4.5,06:13:00,18:13:00
1475124919,28/09/2016,18:55:19,,53.0,30.431090734704068,93.0,89.91,1.12,06:13:00,18:14:00
1475124619,09-28-2016,18:50:19,1.25,53.0,30.3217183862338,91.0,76.58,5.62,06:13:00,18:14:00
1475124321,09-28-2016,18:45:21,1.23,52.0,30.31598185578743,93.0,68.07,2.25,06:13:00,18:14:00
1475124024,28/09/2016,18:40:24,1.24,52.0,30.48224985301462,94.0,105.92,2.25,06:13:00,18:14:00
1475123718,28/09/2016,18:35:18,1.23,52.0,30.334678144205448,94.0,128.5,4.5,06:13:00,18:14:00
1475123428,2016-09-28,18:30:28,1.27,53.0,30.353633360518327,94.0,75.55,2.25,06:13:00,18:14:00
1475123123,28/09/2016,18:25:23,1.43,53.0,30.400632638265353,93.0,89.11,3.37,06:13:00,18:14:00
1475122818,09-28-2016,18:20:18,2.59,53.0,30.335543216922513,92.0,61.7,4.5,06:13:00,18:14:00
1475122520,2016-09-28,18:15:20,45.0,,30.37595764051672,91.0,15.53,4.5,06:13:00,18:14:00
1475122221,28/09/2016,18:10:21,6.36,55.0,30.447142406491412,89.0,42.14,3.37,06:13:00,18:14:00
1475121918,28/09/2016,18:05:18,9.83,55.0,30.41978430846456,86.0,25.85,3.37,06:13:00,18:14:00
1475121619,09-28-2016,18:00:19,13.81,56.0,30.421016877829896,81.0,70.97,,06:13:00,18:14:00
1475121323,09-28-2016,17:55:23,24.13,56.0,30.38050701263168,82.0,71.25,1.12,06:13:00,18:14:00
1475121023,2016-09-28,17:50:23,321.4,560.0,30.339025399171383,83.0,58.36,2.25,06:13:00,18:14:00
1475120724,28/09/2016,17:45:24,,56.0,30.422392049318884,82.0,6.05,4.5,06:13:00,18:14:00
1475120444,09-28-2016,17:40:44,61.0,57.0,30.42127741019251,82.0,0.11,0.0,06:13:00,18:14:00
1475120123,2016-09-28,17:35:23,,570.0,30.30272935910561,82.0,6.02,1.12,06:13:00,18:14:00
1475119825,28/09/2016,17:30:25,104.74,58.0,30.355270976732452,81.0,75.85,4.5,06:13:00,18:14:00
1475119532,09-28-2016,17:25:32,128.94,58.0,30.379234277357774,75.0,60.74,4.5,06:13:00,18:14:00
1475119221,2016-09-28,17:20:21,154.49,58.0,30.43926740872296,75.0,90.92,3.37,06:13:00,18:14:00
1475118921,2016-09-28,17:15:21,181.97,57.0,30.416116318234607,75.0,84.96,7.87,06:13:00,18:14:00
1475118620,28/09/2016,17:10:20,210.59,,30.315464695259028,74.0,90.66,5.62,06:13:00,18:14:00
1475118320,28/09/2016,17:05:20,238.19,58.0,30.435632735227426,79.0,83.12,4.5,06:13:00,18:14:00
1475118024,2016-09-28,17:00:24,,58.0,30.345216386521578,80.0,31.83,4.5,06:13:00,18:14:00
1475117724,09-28-2016,16:55:24,297.07,580.0,30.37863178686473,,73.56,4.5,06:13:00,18:14:00
1475117421,2016-09-28,16:50:21,314.43,58.0,30.401764612221367,,52.53,5.62,06:13:00,18:14:00
1475117121,2016-09-28,16:45:21,341.61,58.0,30.363486856577236,77.0,354.71,4.5,06:13:00,18:14:00
1475116821,2016-09-28,16:40:21,406.32,59.0,30.36157726029169,78.0,25.13,9.0,06:13:00,18:14:00
1475116523,09-28-2016,16:35:23,378.69,,30.343374909872413,73.0,12.59,10.12,06:13:00,18:14:00
1475116221,28/09/2016,16:30:21,398.82,59.0,30.388484646998183,75.0,44.49,6.75,06:13:00,18:14:00
1475115925,09-28-2016,16:25:25,417.96,59.0,30.407771529913553,76.0,27.26,5.62,06:13:00,18:14:00
1475115622,2016-09-28,16:20:22,444.47,59.0,30.366070488688464,75.0,35.79,4.5,06:13:00,18:14:00
1475115321,2016-09-28,16:15:21,462.34,59.0,30.309437379706583,,43.49,7.87,06:13:00,18:13:00
1475115020,2016-09-28,16:10:20,479.26,59.0,30.318717112943908,72.0,54.85,5.62,06:13:00,18:13:00
1475114719,28/09/2016,16:05:19,502.5,60.0,30.336627168692594,68.0,38.26,5.62,06:13:00,18:14:00
1475114418,2016-09-28,16:00:18,521.83,60.0,30.34767565108022,71.0,39.37,10.12,06:13:00,18:14:00
1475114123,2016-09-28,15:55:23,539.84,61.0,30.354890804237254,,38.24,4.5,06:13:00,18:14:00
1475113820,09-28-2016,15:50:20,563.11,610.0,30.326235369399633,63.0,29.55,7.87,06:13:00,18:14:00
1475113519,09-28-2016,15:45:19,580.41,61.0,30.3521273551415,65.0,99.56,2.25,06:13:00,18:14:00
1475113220,28/09/2016,15:40:20,601.63,61.0,30.3401234103047,60.0,7.47,7.87,06:13:00,18:14:00
1475112922,09-28-2016,15:35:22,618.37,61.0,30.365192572117394,62.0,40.57,6.75,06:13:00,18:14:00
1475112619,2016-09-28,15:30:19,,61.0,30.379551949517396,63.0,19.62,5.62,06:13:00,18:14:00
1475112325,2016-09-28,15:25:25,657.19,61.0,30.339127785587966,62.0,57.08,6.75,06:13:00,18:14:00
1475112022,2016-09-28,15:20:22,675.59,61.0,30.38547886311183,60.0,54.92,,06:13:00,18:13:00
1475111723,2016-09-28,15:15:23,691.73,61.0,30.374706030424605,68.0,27.95,3.37,06:13:00,18:14:00
1475111119,2016-09-28,15:05:19,725.71,61.0,30.41614975457355,60.0,73.08,5.62,06:13:00,18:14:00
1475110827,2016-09-28,15:00:27,738.91,62.0,30.367642613598626,63.0,37.92,5.62,06:13:00,18:14:00
1475110532,09-28-2016,14:55:32,755.95,62.0,30.304899284486616,64.0,18.1,4.5,06:13:00,18:14:00
1475110219,28/09/2016,14:50:19,,62.0,30.336901228351596,,59.21,4.5,06:13:00,18:14:00
1475109919,28/09/2016,14:45:19,780.58,62.0,30.353338941912547,,81.98,6.75,06:13:00,18:14:00
1475109624,28/09/2016,14:40:24,798.77,62.0,30.382182868427144,56.0,12.69,4.5,06:13:00,18:14:00
1475109323,2016-09-28,14:35:23,812.82,62.0,30.37776662081079,57.0,340.34,7.87,06:13:00,18:14:00
1475109021,09-28-2016,14:30:21,825.33,62.0,30.361642517965098,59.0,21.61,7.87,06:13:00,18:14:00
1475108718,28/09/2016,14:25:18,8426.2,62.0,30.464601017690942,60.0,2.33,,06:13:00,18:14:00
1475108419,28/09/2016,14:20:19,8517.9,63.0,30.333311325676295,60.0,28.66,11.25,06:13:00,18:14:00
1475108118,28/09/2016,14:15:18,,63.0,30.286862343303913,59.0,51.58,7.87,06:13:00,18:14:00
1475107827,28/09/2016,14:10:27,8821.4,62.0,30.444886715615905,58.0,137.12,5.62,06:13:00,18:14:00
1475107522,2016-09-28,14:05:22,893.68,63.0,30.453897897117308,,23.91,12.37,06:13:00,18:14:00
1475107220,28/09/2016,14:00:20,904.81,63.0,30.302891919719254,59.0,49.07,11.25,06:13:00,18:14:00
1475106921,09-28-2016,13:55:21,914.27,63.0,30.339221429613154,57.0,8.87,5.62,06:13:00,18:14:00
1475106626,2016-09-28,13:50:26,925.33,63.0,30.31428276536196,61.0,68.21,7.87,06:13:00,18:13:00
1475106320,2016-09-28,13:45:20,934.09,62.0,30.424727563298593,59.0,269.81,4.5,06:13:00,18:14:00
1475106021,09-28-2016,13:40:21,,630.0,30.466328450363786,57.0,36.16,6.75,06:13:00,18:14:00
1475105720,2016-09-28,13:35:20,951.22,63.0,30.348167221143147,59.0,51.28,9.0,06:13:00,18:14:00
1475105422,2016-09-28,13:30:22,962.51,63.0,30.246085921218814,,96.24,9.0,06:13:00,18:14:00
1475105119,09-28-2016,13:25:19,969.73,64.0,30.28997990470249,58.0,35.49,13.5,06:13:00,18:14:00
1475104823,09-28-2016,13:20:23,979.64,64.0,30.411348541560923,54.0,15.16,6.75,06:13:00,18:14:00
1475104521,09-28-2016,13:15:21,987.88,,30.456640169485304,55.0,23.95,5.62,06:13:00,18:14:00
1475104222,2016-09-28,13:10:22,995.36,64.0,30.4573121279969,550.0,1.28,3.37,06:13:00,18:14:00
1475103922,28/09/2016,13:05:22,1000.69,63.0,30.419146898398512,55.0,39.99,5.62,06:13:00,18:14:00
1475103629,2016-09-28,13:00:29,1007.72,63.0,,53.0,32.01,6.75,06:13:00,18:14:00
1475103319,28/09/2016,12:55:19,1009.68,630.0,30.415459564620303,56.0,55.92,13.5,06:13:00,18:14:00
1475103023,2016-09-28,12:50:23,1012.96,63.0,30.429738930246565,55.0,17.42,6.75,06:13:00,18:14:00
1475102723,28/09/2016,12:45:23,1014.42,,30.37662039241929,55.0,84.77,6.75,06:13:00,18:14:00
1475102419,28/09/2016,12:40:19,1018.59,64.0,30.512852574752607,53.0,30.74,11.25,06:13:00,18:14:00
1475102119,2016-09-28,12:35:19,1021.35,64.0,30.358852255788438,53.0,33.64,10.12,06:13:00,18:14:00
1475101823,2016-09-28,12:30:23,1025.7,64.0,30.3740931872859,,26.38,13.5,06:13:00,18:14:00
1475101524,28/09/2016,12:25:24,1026.5,63.0,30.382812870671803,,57.98,6.75,06:13:00,18:14:00
1475101219,2016-09-28,12:20:19,1029.3,63.0,30.363856649661624,51.0,359.93,4.5,06:13:00,18:14:00
1475100919,2016-09-28,12:15:19,1026.44,63.0,30.387401335276646,,35.44,7.87,06:13:00,18:14:00
1475100624,2016-09-28,12:10:24,1025.65,63.0,30.41662029594797,,6.47,5.62,06:13:00,18:14:00
1475100025,09-28-2016,12:00:25,1027.27,63.0,30.290746552696074,56.0,359.93,7.87,06:13:00,18:14:00
1475099724,09-28-2016,11:55:24,1021.34,640.0,30.393730890835304,53.0,355.12,12.37,06:13:00,18:14:00
1475099422,2016-09-28,11:50:22,,64.0,30.457664771249664,51.0,54.4,5.62,06:13:00,18:14:00
1475099120,2016-09-28,11:45:20,1017.75,64.0,30.309993747687894,52.0,14.61,5.62,06:13:00,18:14:00
1475098820,2016-09-28,11:40:20,1017.9,64.0,30.406640632811694,52.0,36.19,4.5,06:13:00,18:13:00
1475098525,28/09/2016,11:35:25,1013.63,64.0,30.425870648570594,51.0,37.32,10.12,06:13:00,18:14:00
1475098222,28/09/2016,11:30:22,1008.62,64.0,30.421339694407582,51.0,31.73,10.12,06:13:00,18:14:00
1475097927,09-28-2016,11:25:27,1003.03,64.0,30.410408257848704,50.0,359.92,5.62,06:13:00,18:14:00
1475097622,28/09/2016,11:20:22,999.55,64.0,30.37381922343467,,31.56,10.12,06:13:00,18:14:00
1475097323,28/09/2016,11:15:23,,64.0,30.354788938923406,51.0,31.75,7.87,06:13:00,18:14:00
1475097019,09-28-2016,11:10:19,983.03,64.0,30.41858297695521,50.0,27.02,12.37,06:13:00,18:14:00
1475096718,09-28-2016,11:05:18,979.47,64.0,30.36499848600731,51.0,19.9,10.12,06:13:00,18:14:00
1475096423,2016-09-28,11:00:23,971.99,64.0,30.36300593496808,52.0,37.54,,06:13:00,18:14:00
1475096118,09-28-2016,10:55:18,963.55,64.0,30.43688480060655,53.0,0.12,5.62,06:13:00,18:14:00
1475095819,09-28-2016,10:50:19,954.68,64.0,30.460471420641472,530.0,170.18,5.62,06:13:00,18:14:00
1475095519,2016-09-28,10:45:19,945.02,63.0,30.43271298073408,,31.49,11.25,06:13:00,18:14:00
1475095220,09-28-2016,10:40:20,,64.0,30.38980993701207,51.0,32.77,7.87,06:13:00,18:14:00
1475094919,2016-09-28,10:35:19,927.39,,30.35081622952553,,30.44,7.87,06:13:00,18:14:00
1475094620,09-28-2016,10:30:20,917.65,64.0,30.484776098950494,52.0,31.26,7.87,06:13:00,18:14:00
1475094319,09-28-2016,10:25:19,907.2,64.0,30.37671697372575,50.0,53.87,5.62,06:13:00,18:14:00
1475094024,2016-09-28,10:20:24,,63.0,30.364223701934442,,46.26,2.25,06:13:00,18:14:00
1475093722,09-28-2016,10:15:22,883.59,63.0,30.44886455988406,52.0,9.55,4.5,06:13:00,18:14:00
1475093420,28/09/2016,10:10:20,871.54,62.0,30.534783696810578,53.0,76.78,4.5,06:13:00,18:14:00
1475093123,09-28-2016,10:05:23,860.3,62.0,30.40035449634194,52.0,11.51,7.87,06:13:00,18:14:00
1475092819,2016-09-28,10:00:19,844.12,63.0,30.45001276692184,520.0,50.15,6.75,06:13:00,18:14:00
1475092522,2016-09-28,09:55:22,831.86,62.0,30.50206921414575,52.0,139.5,,06:13:00,18:13:00
1475092220,09-28-2016,09:50:20,818.22,62.0,30.44151245905532,54.0,26.02,5.62,06:13:00,18:13:00
1475091924,2016-09-28,09:45:24,805.71,62.0,30.475101514304423,54.0,352.03,4.5,06:13:00,18:14:00
1475091622,2016-09-28,09:40:22,792.03,62.0,30.45329795896484,54.0,339.78,2.25,06:13:00,18:14:00
1475091322,09-28-2016,09:35:22,776.64,62.0,30.441164316176714,54.0,61.32,,06:13:00,18:14:00
1475091020,09-28-2016,09:30:20,761.38,62.0,30.355548233084587,54.0,71.19,6.75,06:13:00,18:13:00
1475090722,09-28-2016,09:25:22,744.78,62.0,,,35.49,2.25,06:13:00,18:14:00
1475090421,28/09/2016,09:20:21,730.74,62.0,30.45144802930136,,32.29,4.5,06:13:00,18:14:00
1475090123,28/09/2016,09:15:23,713.44,62.0,30.598861373946235,,64.24,6.75,06:13:00,18:14:00
1475089824,2016-09-28,09:10:24,694.68,62.0,30.454166649054688,52.0,12.6,3.37,06:13:00,18:14:00
1475089525,2016-09-28,09:05:25,679.66,62.0,30.443003539450558,54.0,36.2,4.5,06:13:00,18:14:00
1475089221,2016-09-28,09:00:21,662.26,61.0,30.386721194543448,55.0,359.92,5.62,06:13:00,18:14:00
1475088923,28/09/2016,08:55:23,642.27,61.0,30.464538969159527,,33.73,9.0,06:13:00,18:14:00
1475088620,2016-09-28,08:50:20,,,30.48109282748556,56.0,55.33,4.5,06:13:00,18:13:00
1475088323,2016-09-28,08:45:23,605.51,61.0,30.360921635769934,56.0,72.33,5.62,06:13:00,18:14:00
1475088022,28/09/2016,08:40:22,587.31,61.0,30.438542445348865,57.0,55.57,6.75,06:13:00,18:14:00
1475087720,2016-09-28,08:35:20,567.0,60.0,30.40547938790901,,109.91,4.5,06:13:00,18:14:00
1475087418,28/09/2016,08:30:18,547.21,60.0,30.469416014263267,58.0,104.5,3.37,06:13:00,18:14:00
1475087125,28/09/2016,08:25:25,525.23,,30.400527723947377,59.0,42.17,7.87,06:13:00,18:14:00
1475086822,2016-09-28,08:20:22,506.22,60.0,30.442257982390917,60.0,74.08,5.62,06:13:00,18:14:00
1475086522,09-28-2016,08:15:22,484.69,60.0,30.452681460081003,61.0,97.72,3.37,06:13:00,18:14:00
1475086223,2016-09-28,08:10:23,,59.0,30.406859284993757,63.0,70.01,1.12,06:13:00,18:14:00
1475085920,28/09/2016,08:05:20,4469.0,59.0,30.312050411163124,62.0,55.89,6.75,06:13:00,18:14:00
1475085620,28/09/2016,08:00:20,426.1,59.0,30.347738254760834,64.0,80.52,3.37,06:13:00,18:13:00
1475085326,2016-09-28,07:55:26,,58.0,30.362847069251693,66.0,114.91,2.25,06:13:00,18:14:00
1475085024,09-28-2016,07:50:24,384.0,58.0,,68.0,105.99,3.37,06:13:00,18:14:00
1475084721,28/09/2016,07:45:21,362.68,57.0,30.417770267849264,70.0,16.41,4.5,06:13:00,18:14:00
1475084419,09-28-2016,07:40:19,340.39,56.0,30.38850849693963,74.0,122.53,2.25,06:13:00,18:14:00
1475084118,09-28-2016,07:35:18,,54.0,30.4192413494442,78.0,114.74,3.37,06:13:00,18:14:00
1475083824,2016-09-28,07:30:24,295.67,53.0,30.458209831051295,80.0,141.69,5.62,06:13:00,18:13:00
1475083518,09-28-2016,07:25:18,269.87,52.0,30.389024880524275,,162.19,4.5,06:13:00,18:14:00
1475083221,09-28-2016,07:20:21,242.36,51.0,30.411673366603335,83.0,156.29,5.62,06:13:00,18:14:00
1475082919,09-28-2016,07:15:19,214.39,50.0,30.30458733885448,85.0,150.1,4.5,06:13:00,18:14:00
